0.0,0.0
0.5423199,0.42354995
0.45569104,0.3320977
0.6218693,0.06196773
0.15496051,0.015353024
0.60434514,0.10034996
0.4581589,0.9527522
0.4056332,0.6388629
0.582897,0.95680255
0.44936568,0.20115912
0.32187712,0.4766451
0.4742418,0.3305226
0.10511476,0.5713181
0.39075482,0.38328665
0.074029684,0.08646357
0.8662828,0.71470654
0.08841032,0.68964934
0.6080008,0.7947701
0.77145845,0.66025275
0.22716922,0.4494704
0.76618445,0.004034519
0.94296026,0.120470285
0.704303,0.051570952
0.19664061,0.82462233
0.11809641,0.13817585
0.8657981,0.004345596
0.81367654,0.8885329
0.20217288,0.14842063
0.49355435,0.6327854
0.7649416,0.46646708
0.60587853,0.35624778
0.5240483,0.88348186
0.21125078,0.57927555
0.39603895,0.6257176
0.8153731,0.62735695
0.8191289,0.96637964
0.60230225,0.7874891
0.5368291,0.63775104
0.819736,0.96181864
0.6429136,0.6721697
0.48115486,0.18293369
0.6379916,0.2626723
0.3420022,0.009784758
0.893251,0.7180863
0.82626855,0.5948065
0.53446007,0.88802767
0.2893213,0.5203583
0.5141155,0.039911747
0.53169507,0.21816444
0.087347865,0.15008307
0.6715545,0.4842167
0.24414635,0.82002896
0.45101446,0.8119163
0.9635468,0.5199957
0.41942388,0.71953005
0.6721867,0.8979253
0.59669966,0.12888253
0.62822485,0.3513711
0.57905126,0.048300743
0.37084973,0.65192306
0.28082597,0.1649903
0.024863541,0.92182785
0.79820025,0.5041938
0.41917694,0.80517
0.18714863,0.56173986
0.34813774,0.9435767
0.23926216,0.4631247
0.19674355,0.3794315
0.849919,0.8993998
0.7768571,0.8666525
0.055001497,0.1943155
0.9341054,0.19698292
0.78141385,0.67795914
0.027350187,0.053321302
0.34530598,0.09222549
0.13826895,0.91390944
0.5380034,0.4986837
0.11208826,0.5633165
0.0766598,0.76870906
0.6769078,0.55737805
0.3436848,0.33119488
0.74400824,0.8569419
0.7907874,0.25994664
0.0013350248,0.93495375
0.50035983,0.7793104
0.41390985,0.19671148
0.054890692,0.8341422
0.71578366,0.08579123
0.7057368,0.94345385
0.28646445,0.90807915
0.5131288,0.2736749
0.45933163,0.15153897
0.5725882,0.8182646
0.7097884,0.9459441
0.08746779,0.04933709
0.8568518,0.65905267
0.09719795,0.16110551
0.31419778,0.40600032
0.34575152,0.50448817
0.116652906,0.2275213
0.56018215,0.4204895
0.38767415,0.718632
0.30582494,0.023397326
0.7050181,0.13936728
0.35947055,0.6230144
0.45873648,0.2679385
0.9767636,0.1707443
0.4116369,0.04729092
0.5730864,0.08321667
0.79182774,0.089606404
0.7517436,0.9581925
0.034963667,0.3290848
0.6284637,0.42282504
0.8059891,0.11872864
0.36181015,0.719144
0.8628282,0.2473551
0.31539375,0.66421425
0.26450783,0.18230247
0.47578037,0.5542315
0.1011585,0.123040676
0.5212931,0.0974313
0.4513908,0.561023
0.18874282,0.9477976
0.41246957,0.18963236
0.490337,0.21098483
0.44992727,0.48111933
0.58009195,0.949556
0.76580733,0.6592492
0.112104654,0.22366053
0.06927085,0.33936578
0.24176371,0.26582748
0.8711285,0.8022394
0.7307328,0.65794414
0.9268834,0.81303036
0.1783129,0.71118456
0.57363415,0.5187293
0.23217738,0.95520484
0.68784744,0.26140928
0.7627016,0.7340379
0.71736586,0.963552
0.7150331,0.3486123
0.4864691,0.98672515
0.49514323,0.14864033
0.15241075,0.27524596
0.87946296,0.081829846
0.11125606,0.98955226
0.15707451,0.781182
0.75635165,0.355321
0.37914145,0.5898482
0.62127024,0.82756436
0.5783016,0.46909153
0.56813693,0.94574624
0.7727169,0.44289267
0.6800182,0.066281736
0.6425975,0.7403593
0.39133525,0.96062464
0.38414866,0.6951588
0.042456746,0.5966295
0.34550017,0.5436376
0.513777,0.14227313
0.33537877,0.77720016
0.31135583,0.7865001
0.68778956,0.6000732
0.51187575,0.632439
0.2501462,0.22411406
0.29117262,0.03214705
0.93909836,0.30427092
0.46046036,0.9761377
0.644357,0.34123892
0.010758758,0.7801179
0.338337,0.61448026
0.25273865,0.408607
0.8162717,0.37489986
0.7606316,0.5015704
0.61109036,0.041047156
0.15005136,0.015130162
0.12887496,0.87780786
0.29621017,0.4181943
0.77887005,0.66736305
0.12736565,0.49898726
0.93714416,0.73703814
0.69532466,0.0025991201
0.6110838,0.11899316
0.05799502,0.8445527
0.05453354,0.7670849
0.22647768,0.40590584
0.7278075,0.5343573
0.28982294,0.120565236
0.57584405,0.861308
0.9837456,0.0014178157
0.79992545,0.88428575
0.70534503,0.032853186
0.07774848,0.4421594
0.97487485,0.1756255
0.5129271,0.43796438
0.9291353,0.6063063
0.70359564,0.35389674
0.8110408,0.34643513
0.9616295,0.7792313
0.94887996,0.5526435
0.4057163,0.40106052
1.0,1.0
