0.0,0.0
0.85675746,0.50910705
0.6940561,0.798676
0.07589626,0.77624035
0.51271784,0.38473314
0.44486082,0.5657747
0.71028394,0.52002406
0.35364914,0.98742115
0.35803282,0.5296909
0.9469013,0.13177031
0.34514117,0.78052145
0.65383977,0.5443186
0.47164392,0.45943505
0.2149325,0.18656158
0.65339935,0.85379547
0.2937531,0.9821356
0.5185495,0.75475675
0.019318342,0.965931
0.07157904,0.24747723
0.7705289,0.65696186
0.40497118,0.78276443
0.40212774,0.16019756
0.40062356,0.39997882
0.27337015,0.595292
0.50021285,0.10041219
0.61952597,0.256073
0.46781808,0.16654432
0.38620412,0.7567871
0.41717583,0.15140659
0.90171087,0.7305596
0.5434251,0.99267536
0.10826975,0.15159446
0.06420636,0.36015952
0.31460267,0.37267447
0.93223214,0.7482295
0.0163908,0.64904714
0.2913049,0.7547756
0.5944128,0.4824224
0.28618515,0.42693263
0.1202361,0.11632508
0.34532654,0.9356329
0.94437903,0.07631934
0.09150672,0.30374384
0.7206548,0.73366475
0.5216543,0.54693663
0.43236995,0.51490206
0.4721765,0.6864561
0.37121564,0.946964
0.8539296,0.40569466
0.80872524,0.16004372
0.92137486,0.09811038
0.86436766,0.53913516
0.41877282,0.0958848
0.27561176,0.7685253
0.823471,0.5832472
0.016177237,0.72831875
0.8490325,0.145154
0.98234075,0.33319843
0.6613599,0.84371495
0.9073888,0.03407681
0.94694936,0.8672103
0.79550403,0.9942057
0.61743134,0.078698695
0.15359211,0.8919427
0.8677254,0.5751374
0.19845271,0.46010888
0.87118024,0.72882944
0.72357017,0.64221305
0.20433939,0.14918315
0.011554182,0.102407455
0.27244312,0.8056789
0.80244035,0.57062423
0.44605088,0.87714404
0.99282944,0.5168133
0.22647351,0.12563962
0.20499009,0.13656431
0.7058869,0.076286316
0.27798444,0.8807789
0.5655447,0.5611362
0.8846483,0.38872832
0.31650752,0.25281608
0.049515128,0.8791615
0.9014954,0.37230867
0.15482193,0.83863395
0.8791974,0.45823097
0.78647923,0.31853592
0.45460975,0.78875405
0.34186572,0.7391711
0.6173323,0.061455607
0.9396915,0.80555385
0.6364503,0.27360743
0.722745,0.79836726
0.43351996,0.3714835
0.9015136,0.025877833
0.7277392,0.32118958
0.76548624,0.8478091
0.8987197,0.41731954
0.695074,0.22760355
0.83710873,0.21464318
0.8868027,0.88066614
0.5119919,0.7203356
0.8946677,0.48671532
0.9525193,0.90142506
0.16881979,0.17602432
0.96113324,0.07872343
0.90724725,0.21200168
0.3043698,0.032217264
0.73561454,0.9342398
0.7873055,0.22454965
0.89433515,0.13299364
0.4478014,0.25276488
0.78032154,0.96228635
0.81086445,0.7109857
0.29434675,0.70686764
0.44142258,0.038343966
0.5548489,0.4685734
0.91095006,0.5406098
0.117230296,0.47889054
0.25065982,0.71700853
0.98678434,0.95347255
0.2679981,0.85524344
0.9264935,0.43586558
0.03616464,0.84046054
0.9718621,0.51479566
0.97618765,0.47361034
0.69810075,0.8031713
0.30118465,0.7303315
0.80540085,0.6267282
0.01193738,0.18517113
0.55138695,0.05336815
0.96653277,0.85286134
0.66240984,0.5962264
0.9049178,0.4868123
0.68405247,0.117981374
0.31776482,0.6564042
0.51360166,0.45264715
0.09964681,0.8836332
0.7114625,0.9239489
0.4264028,0.6438854
0.37333828,0.98438567
0.9185873,0.96590006
0.009892225,0.41235912
0.08551824,0.7462818
0.3155753,5.545616E-4
0.2417686,0.22130221
0.5940212,0.13948429
0.5197143,0.5133902
0.26515996,0.6662456
0.5033024,0.9449688
0.52089494,0.40874773
0.13052547,0.24459487
0.17437655,0.9366731
0.371769,0.6692734
0.8057361,0.6371475
0.32047665,0.9450422
0.82842135,0.69850606
0.5292978,0.25127405
0.35940105,0.32079023
0.0025224686,0.9115722
0.18853003,0.21595341
0.2932701,0.1277073
0.5129424,0.53157365
0.746313,0.82795566
0.87776804,0.87467545
0.43492126,0.27577484
0.28165108,0.35068643
0.6387092,0.48042834
0.14203376,0.01835078
0.44072467,0.102531075
0.63911766,0.024479568
0.8431976,0.59221053
0.37761414,0.8807382
0.635287,0.8265014
0.7212632,0.9143947
0.5313303,0.81964505
0.10667056,0.23032838
0.03858906,0.9122305
0.060958385,0.50501764
0.3290437,0.6527812
0.10332191,0.3651896
0.56575716,0.77177936
0.6657599,0.8329591
0.671684,0.81967986
0.22553235,0.52236915
0.1941508,0.2567634
0.99445885,0.7041463
0.49379742,0.80640715
0.39179748,0.5992197
0.020405233,0.43033987
0.6625506,0.9782432
0.49321526,0.27363193
0.056664646,0.3232773
0.7091678,0.7306261
0.012398303,0.016297817
0.8036946,0.4759367
0.48541003,0.6528274
0.6956194,0.91534996
0.52077585,0.11135167
0.28634977,0.27139628
0.10573608,0.24205005
0.64547414,0.11210346
0.38464373,0.35162407
0.80733603,0.9466752
0.22313929,0.26264614
0.099000394,0.88939106
0.5254193,0.9020217
0.8077252,0.8768386
0.426641,0.7381024
0.9297099,0.5107349
0.6826735,0.13210338
0.19123805,0.9892687
0.08285886,0.81726193
0.23371184,0.4374193
0.23009467,0.36726445
0.056475043,0.10752112
0.4189397,0.090623975
0.5323306,0.7050265
0.83972836,0.29478735
0.082514584,0.5136549
0.8286605,0.13580525
0.7184381,0.014737785
0.14491278,0.21753806
0.44022274,0.4865107
0.2010439,0.9678516
0.0060524344,0.2524413
0.107996285,0.41547048
0.9463468,0.14861155
0.26712662,0.9655988
0.2531063,0.6770124
0.8858354,0.8487342
0.8034407,0.68580127
0.18805242,0.14703679
0.41889042,0.20369822
0.60423714,0.31606358
0.6758961,0.89143527
0.8664567,0.37464088
0.59052896,0.049362183
0.6019226,0.9682587
0.040831864,0.03088075
0.7531444,0.18589085
0.96694446,0.5034119
0.38525367,0.7689519
0.72231793,0.22227985
0.24235356,0.46470678
0.42412305,0.7415558
0.7468786,0.093487024
0.2683894,0.8859746
0.1014362,0.096287966
0.80209035,0.4091035
0.24461496,0.16161907
0.36253124,0.32768738
0.76457673,0.08084935
0.85186195,0.16634512
0.51130456,0.41087765
0.7747906,0.18949664
0.7352072,0.32100803
0.85973203,0.51061517
0.6720382,0.23481888
0.4524014,0.327842
0.78806806,0.44307917
0.326617,0.96796745
0.48206127,0.73402244
0.2257818,0.6592389
0.13940191,0.5643
0.721771,0.18195736
0.6668361,0.25757557
0.26299095,0.6520783
0.26255673,0.8760066
0.25304365,0.5178471
0.34515178,0.5489165
0.84421,0.43683124
0.56631434,0.2770478
0.79994917,0.54762274
0.3468346,0.2522936
0.24753624,0.9571752
0.7245492,0.062226534
0.6411704,0.18452823
0.69852716,0.38472897
0.5383583,0.19100237
0.048360407,0.84731895
0.37472147,0.2953959
0.54416895,0.133259
0.8368051,0.23296696
0.92561096,0.49522662
0.4768442,0.33486986
0.29122335,0.99835503
0.20123965,0.94917333
0.017845094,0.79707813
0.27481496,0.91769135
0.8293627,0.871813
0.6104921,0.9898019
0.6008457,0.057601154
0.7191916,0.27353424
0.25523442,0.111031055
0.65350777,0.17691487
0.16263068,0.5358464
0.23262954,0.21344995
0.6550972,0.051478922
0.44230765,0.67238086
0.13147873,0.90035105
0.085249126,0.5777999
0.14652956,0.6852941
0.95263886,0.8747996
0.3966117,0.4720875
0.20063764,0.13262653
0.56107694,0.42632425
0.46641737,0.6945066
0.10545075,0.04905182
0.031920552,0.5347309
0.8616185,0.9805667
0.04104221,0.7121808
0.07390374,0.5331025
0.16393852,0.29529858
0.63139737,0.34583896
0.9628876,0.73927414
0.029927611,0.41267014
0.5954177,0.6377329
0.7460734,0.8756487
0.9557548,0.4674281
0.8256516,0.3942139
0.23412377,0.7674275
0.64582163,0.15961081
0.5097936,0.2192353
0.69963354,0.12081087
0.9983396,0.349528
0.46141195,0.19639677
0.07237738,0.29415292
0.64836323,0.96802056
0.05960995,0.9253049
0.6163721,0.9650794
0.99964654,0.041066825
0.97491276,0.36517525
0.18454748,0.58857924
0.4267485,0.03687334
0.10590637,0.58295274
0.122676075,0.9545047
0.83759487,0.490713
0.650643,0.3116504
0.36779594,0.06927478
0.97342664,0.17101187
0.6919915,0.6459959
0.90162015,0.3122458
0.84112024,0.43820786
0.8914618,0.5027724
0.46279323,0.06883258
0.33324057,0.7244501
0.1304627,0.9334654
0.9293925,0.77434176
0.523645,0.48995125
